,level_0,index,file_id,api,rank,operation,segment,offset,size,start,end,duration
48,48,32,418707678782925176,POSIX,0,write,32,233856,0.00204,1.2506000995635986,1.2506999969482422,0.09989738464355469
49,49,34,418707678782925176,POSIX,0,write,34,292680,0.000544,1.2506999969482422,1.2506999969482422,0.0
50,50,33,418707678782925176,POSIX,0,write,33,291200,0.001392,1.2506999969482422,1.2506999969482422,0.0
51,51,36,418707678782925176,POSIX,0,write,36,1110912,0.00196,1.2507998943328857,1.2507998943328857,0.0
52,52,35,418707678782925176,POSIX,0,write,35,334720,0.002016,1.2507998943328857,1.2507998943328857,0.0
53,53,38,418707678782925176,POSIX,0,write,38,0,9.6e-05,1.2509000301361084,1.2509000301361084,0.0
54,54,37,418707678782925176,POSIX,0,write,37,3838848,0.002032,1.2509000301361084,1.2509000301361084,0.0
55,55,39,418707678782925176,POSIX,0,write,39,0,9.6e-05,1.250999927520752,1.2511000633239746,0.10013580322265625
56,56,42,418707678782925176,POSIX,0,close,0,0,0.0,1.2511000633239746,1.2527999877929688,1.6999244689941406
57,57,98,13921824653314321648,POSIX,0,open,0,0,0.0,6.686199903488159,6.686800003051758,0.6000995635986328
58,58,97,13921824653314321648,POSIX,0,stat,0,0,0.0,6.688800096511841,6.688800096511841,0.0
59,59,57,13921824653314321648,POSIX,0,write,0,0,9.6e-05,6.688899993896484,6.690500020980835,1.600027084350586
60,60,112,4038320303294014677,POSIX,0,open,0,0,0.0,6.7014000415802,6.702199935913086,0.7998943328857422
61,61,111,4038320303294014677,POSIX,0,stat,0,0,0.0,6.703900098800659,6.703900098800659,0.0
62,62,100,4038320303294014677,POSIX,0,write,0,0,9.6e-05,6.703999996185303,6.705399990081787,1.399993896484375
63,63,108,4038320303294014677,POSIX,0,read,0,4096,0.0,6.705899953842163,6.705899953842163,0.0
64,64,101,4038320303294014677,POSIX,0,write,1,4096,0.023232,6.706099987030029,6.706199884414673,0.09989738464355469
65,65,109,4038320303294014677,POSIX,0,read,1,27328,0.0,6.706500053405762,6.706599950790405,0.09989738464355469
66,66,102,4038320303294014677,POSIX,0,write,2,27328,0.023232,6.706700086593628,6.7067999839782715,0.09989738464355469
67,67,110,4038320303294014677,POSIX,0,read,2,50560,0.0,6.707099914550781,6.707200050354004,0.10013580322265625
68,68,103,4038320303294014677,POSIX,0,write,3,50560,0.023232,6.7072999477386475,6.70740008354187,0.10013580322265625
69,69,104,4038320303294014677,POSIX,0,write,4,96,0.000696,6.707499980926514,6.707499980926514,0.0
70,70,105,4038320303294014677,POSIX,0,write,5,800,0.003072,6.707499980926514,6.707499980926514,0.0
71,71,107,4038320303294014677,POSIX,0,write,7,0,9.6e-05,6.707600116729736,6.707600116729736,0.0
72,72,106,4038320303294014677,POSIX,0,write,6,0,9.6e-05,6.707600116729736,6.707600116729736,0.0
73,73,113,4038320303294014677,POSIX,0,close,0,0,0.0,6.70770001411438,6.709000110626221,1.3000965118408203
74,74,58,13921824653314321648,POSIX,0,write,1,2432,0.032768,6.712500095367432,6.712699890136719,0.19979476928710938
75,75,59,13921824653314321648,POSIX,0,write,2,37248,0.032768,6.712800025939941,6.712899923324585,0.09989738464355469
76,76,60,13921824653314321648,POSIX,0,write,3,70016,0.032768,6.713000059127808,6.713099956512451,0.09989738464355469
77,77,61,13921824653314321648,POSIX,0,write,4,102784,0.032768,6.713200092315674,6.713299989700317,0.09989738464355469
78,78,62,13921824653314321648,POSIX,0,write,5,135552,0.032768,6.713399887084961,6.713500022888184,0.10013580322265625
79,79,63,13921824653314321648,POSIX,0,write,6,168320,0.032768,6.713599920272827,6.71370005607605,0.10013580322265625
80,80,64,13921824653314321648,POSIX,0,write,7,201088,0.032768,6.714099884033203,6.714200019836426,0.10013580322265625
81,81,65,13921824653314321648,POSIX,0,write,8,235904,0.032768,6.7144999504089355,6.714600086212158,0.10013580322265625
82,82,66,13921824653314321648,POSIX,0,write,9,268672,0.032768,6.714699983596802,6.714799880981445,0.09989738464355469
83,83,67,13921824653314321648,POSIX,0,write,10,301440,0.032768,6.714900016784668,6.7149999141693115,0.09989738464355469
84,84,68,13921824653314321648,POSIX,0,write,11,334208,0.032768,6.715100049972534,6.715199947357178,0.09989738464355469
85,85,69,13921824653314321648,POSIX,0,write,12,369024,0.032768,6.7153000831604,6.715399980545044,0.09989738464355469
86,86,70,13921824653314321648,POSIX,0,write,13,401792,0.032768,6.715500116348267,6.71560001373291,0.09989738464355469
87,87,71,13921824653314321648,POSIX,0,write,14,434560,0.032768,6.716000080108643,6.716099977493286,0.09989738464355469
88,88,72,13921824653314321648,POSIX,0,write,15,469376,0.110592,6.716399908065796,6.716599941253662,0.20003318786621094
89,89,73,13921824653314321648,POSIX,0,write,16,579968,0.110592,6.716799974441528,6.7170000076293945,0.20003318786621094
90,90,74,13921824653314321648,POSIX,0,write,17,690560,0.110592,6.717099905014038,6.717299938201904,0.20003318786621094
91,91,75,13921824653314321648,POSIX,0,write,18,801152,0.110592,6.7174999713897705,6.717700004577637,0.20003318786621094
92,92,76,13921824653314321648,POSIX,0,write,19,911744,0.110592,6.71779990196228,6.7179999351501465,0.20003318786621094
93,93,77,13921824653314321648,POSIX,0,write,20,1022336,0.110592,6.718199968338013,6.719399929046631,1.199960708618164
94,94,78,13921824653314321648,POSIX,0,write,21,1132928,0.110592,6.720299959182739,6.7204999923706055,0.20003318786621094
95,95,79,13921824653314321648,POSIX,0,write,22,1245568,0.512,6.7209999561309814,6.721800088882446,0.8001327514648438
96,96,80,13921824653314321648,POSIX,0,write,23,1757568,0.512,6.722100019454956,6.722899913787842,0.7998943328857422
97,97,81,13921824653314321648,POSIX,0,write,24,2269568,0.512,6.723299980163574,6.724100112915039,0.8001327514648438
98,98,82,13921824653314321648,POSIX,0,write,25,2781568,0.512,6.724400043487549,6.725199937820435,0.7998943328857422
99,99,83,13921824653314321648,POSIX,0,write,26,3295616,0.512,6.725600004196167,6.726099967956543,0.49996376037597656
100,100,84,13921824653314321648,POSIX,0,write,27,3807616,0.512,6.726399898529053,6.726900100708008,0.5002021789550781
101,101,85,13921824653314321648,POSIX,0,write,28,4319616,0.512,6.728899955749512,6.72950005531311,0.6000995635986328
102,102,86,13921824653314321648,POSIX,0,write,29,96,0.0014,6.729700088500977,6.817399978637695,87.69989013671875
103,103,87,13921824653314321648,POSIX,0,write,30,1504,0.000928,6.817399978637695,6.817399978637695,0.0
104,104,88,13921824653314321648,POSIX,0,write,31,35200,0.002016,6.817500114440918,6.817500114440918,0.0
105,105,90,13921824653314321648,POSIX,0,write,33,366976,0.001392,6.8176000118255615,6.8176000118255615,0.0
106,106,89,13921824653314321648,POSIX,0,write,32,233856,0.00204,6.8176000118255615,6.8176000118255615,0.0
107,107,92,13921824653314321648,POSIX,0,write,35,467328,0.002016,6.817699909210205,6.817699909210205,0.0
108,108,91,13921824653314321648,POSIX,0,write,34,368456,0.000544,6.817699909210205,6.817699909210205,0.0
109,109,94,13921824653314321648,POSIX,0,write,37,3293568,0.002032,6.817800045013428,6.817899942398071,0.09989738464355469
110,110,93,13921824653314321648,POSIX,0,write,36,1243520,0.00196,6.817800045013428,6.817800045013428,0.0
111,111,95,13921824653314321648,POSIX,0,write,38,0,9.6e-05,6.817899942398071,6.817899942398071,0.0
112,112,96,13921824653314321648,POSIX,0,write,39,0,9.6e-05,6.818000078201294,6.818000078201294,0.0
113,113,99,13921824653314321648,POSIX,0,close,0,0,0.0,6.818000078201294,6.819799900054932,1.7998218536376953
114,114,155,10947382715019550066,POSIX,0,open,0,0,0.0,12.204799890518188,12.20549988746643,0.6999969482421875
115,115,154,10947382715019550066,POSIX,0,stat,0,0,0.0,12.207099914550781,12.207200050354004,0.10013580322265625
116,116,114,10947382715019550066,POSIX,0,write,0,0,9.6e-05,12.207299947738647,12.208800077438354,1.5001296997070312
117,117,169,11192705693094009896,POSIX,0,open,0,0,0.0,12.21970009803772,12.220499992370605,0.7998943328857422
118,118,168,11192705693094009896,POSIX,0,stat,0,0,0.0,12.221999883651733,12.222100019454956,0.10013580322265625
119,119,157,11192705693094009896,POSIX,0,write,0,0,9.6e-05,12.222100019454956,12.223599910736084,1.4998912811279297
120,120,165,11192705693094009896,POSIX,0,read,0,4096,0.0,12.223999977111816,12.224100112915039,0.10013580322265625
121,121,158,11192705693094009896,POSIX,0,write,1,4096,0.023232,12.224299907684326,12.224400043487549,0.10013580322265625
122,122,166,11192705693094009896,POSIX,0,read,1,27328,0.0,12.224699974060059,12.224800109863281,0.10013580322265625
123,123,159,11192705693094009896,POSIX,0,write,2,27328,0.023232,12.224900007247925,12.224999904632568,0.09989738464355469
124,124,167,11192705693094009896,POSIX,0,read,2,50560,0.0,12.225300073623657,12.225300073623657,0.0
125,125,160,11192705693094009896,POSIX,0,write,3,50560,0.023232,12.225500106811523,12.225600004196167,0.09989738464355469
126,126,161,11192705693094009896,POSIX,0,write,4,96,0.000696,12.225600004196167,12.225600004196167,0.0
127,127,163,11192705693094009896,POSIX,0,write,6,0,9.6e-05,12.22569990158081,12.22569990158081,0.0
128,128,162,11192705693094009896,POSIX,0,write,5,800,0.003072,12.22569990158081,12.22569990158081,0.0
129,130,170,11192705693094009896,POSIX,0,close,0,0,0.0,12.225800037384033,12.227200031280518,1.399993896484375
130,129,164,11192705693094009896,POSIX,0,write,7,0,9.6e-05,12.225800037384033,12.225800037384033,0.0
131,131,115,10947382715019550066,POSIX,0,write,1,2432,0.032768,12.230799913406372,12.230900049209595,0.10013580322265625
132,132,116,10947382715019550066,POSIX,0,write,2,37248,0.032768,12.231100082397461,12.231199979782104,0.09989738464355469
133,133,117,10947382715019550066,POSIX,0,write,3,70016,0.032768,12.231300115585327,12.23140001296997,0.09989738464355469
134,134,118,10947382715019550066,POSIX,0,write,4,102784,0.032768,12.231499910354614,12.231600046157837,0.10013580322265625
135,135,119,10947382715019550066,POSIX,0,write,5,135552,0.032768,12.23169994354248,12.231800079345703,0.10013580322265625
136,136,120,10947382715019550066,POSIX,0,write,6,168320,0.032768,12.231899976730347,12.23200011253357,0.10013580322265625
137,137,121,10947382715019550066,POSIX,0,write,7,201088,0.032768,12.232399940490723,12.232500076293945,0.10013580322265625
138,138,122,10947382715019550066,POSIX,0,write,8,235904,0.032768,12.232800006866455,12.232899904251099,0.09989738464355469
139,139,123,10947382715019550066,POSIX,0,write,9,268672,0.032768,12.233000040054321,12.233099937438965,0.09989738464355469
140,140,124,10947382715019550066,POSIX,0,write,10,301440,0.032768,12.233200073242188,12.233299970626831,0.09989738464355469
141,141,125,10947382715019550066,POSIX,0,write,11,334208,0.032768,12.233400106430054,12.233500003814697,0.09989738464355469
142,142,126,10947382715019550066,POSIX,0,write,12,369024,0.032768,12.23359990119934,12.233700037002563,0.10013580322265625
143,143,127,10947382715019550066,POSIX,0,write,13,401792,0.032768,12.233799934387207,12.23390007019043,0.10013580322265625
144,144,128,10947382715019550066,POSIX,0,write,14,434560,0.032768,12.234299898147583,12.234400033950806,0.10013580322265625
145,145,129,10947382715019550066,POSIX,0,write,15,469376,0.110592,12.234699964523315,12.234899997711182,0.20003318786621094
146,146,130,10947382715019550066,POSIX,0,write,16,579968,0.110592,12.234999895095825,12.235199928283691,0.20003318786621094
147,147,131,10947382715019550066,POSIX,0,write,17,690560,0.110592,12.235399961471558,12.235599994659424,0.20003318786621094
148,148,132,10947382715019550066,POSIX,0,write,18,801152,0.110592,12.235699892044067,12.235899925231934,0.20003318786621094
149,149,133,10947382715019550066,POSIX,0,write,19,911744,0.110592,12.236000061035156,12.236299991607666,0.2999305725097656
150,150,134,10947382715019550066,POSIX,0,write,20,1022336,0.110592,12.23639988899231,12.236599922180176,0.20003318786621094
151,151,135,10947382715019550066,POSIX,0,write,21,1132928,0.110592,12.237499952316284,12.23769998550415,0.20003318786621094
152,152,136,10947382715019550066,POSIX,0,write,22,1245568,0.512,12.238199949264526,12.239000082015991,0.8001327514648438
153,153,137,10947382715019550066,POSIX,0,write,23,1757568,0.512,12.239300012588501,12.240099906921387,0.7998943328857422
154,154,138,10947382715019550066,POSIX,0,write,24,2269568,0.512,12.240400075912476,12.241300106048584,0.9000301361083984
155,155,139,10947382715019550066,POSIX,0,write,25,2781568,0.512,12.241600036621094,12.24239993095398,0.7998943328857422
156,156,140,10947382715019550066,POSIX,0,write,26,3295616,0.512,12.242700099945068,12.243499994277954,0.7998943328857422
157,157,141,10947382715019550066,POSIX,0,write,27,3807616,0.512,12.243900060653687,12.244699954986572,0.7998943328857422
158,158,142,10947382715019550066,POSIX,0,write,28,4319616,0.512,12.247400045394897,12.247999906539917,0.5998611450195312
159,159,143,10947382715019550066,POSIX,0,write,29,96,0.0014,12.248199939727783,12.33619999885559,88.00005912780762
160,160,145,10947382715019550066,POSIX,0,write,31,35200,0.002016,12.336299896240234,12.336400032043457,0.10013580322265625
161,161,144,10947382715019550066,POSIX,0,write,30,1504,0.000928,12.336299896240234,12.336299896240234,0.0
162,162,146,10947382715019550066,POSIX,0,write,32,233856,0.00204,12.336400032043457,12.336400032043457,0.0
163,163,147,10947382715019550066,POSIX,0,write,33,366976,0.001392,12.3364999294281,12.3364999294281,0.0
164,164,148,10947382715019550066,POSIX,0,write,34,368456,0.000544,12.3364999294281,12.3364999294281,0.0
165,165,149,10947382715019550066,POSIX,0,write,35,467328,0.002016,12.336600065231323,12.337599992752075,0.9999275207519531
166,166,151,10947382715019550066,POSIX,0,write,37,3293568,0.002032,12.337699890136719,12.337800025939941,0.10013580322265625
167,167,150,10947382715019550066,POSIX,0,write,36,1243520,0.00196,12.337699890136719,12.337699890136719,0.0
168,168,152,10947382715019550066,POSIX,0,write,38,0,9.6e-05,12.337800025939941,12.337800025939941,0.0
169,169,153,10947382715019550066,POSIX,0,write,39,0,9.6e-05,12.337899923324585,12.337899923324585,0.0
170,170,156,10947382715019550066,POSIX,0,close,0,0,0.0,12.337899923324585,12.339699983596802,1.8000602722167969
171,171,212,13529234925354641907,POSIX,0,open,0,0,0.0,17.7253999710083,17.7260000705719,0.6000995635986328
172,172,211,13529234925354641907,POSIX,0,stat,0,0,0.0,17.727799892425537,17.727799892425537,0.0
173,173,171,13529234925354641907,POSIX,0,write,0,0,9.6e-05,17.72790002822876,17.72950005531311,1.600027084350586
174,174,226,7461167020775170949,POSIX,0,open,0,0,0.0,17.7367000579834,17.737299919128418,0.5998611450195312
175,175,225,7461167020775170949,POSIX,0,stat,0,0,0.0,17.748300075531006,17.748300075531006,0.0
176,176,214,7461167020775170949,POSIX,0,write,0,0,9.6e-05,17.74839997291565,17.750099897384644,1.6999244689941406
177,177,222,7461167020775170949,POSIX,0,read,0,4096,0.0,17.7506000995636,17.750699996948242,0.09989738464355469
178,178,215,7461167020775170949,POSIX,0,write,1,4096,0.023232,17.750799894332886,17.75090003013611,0.10013580322265625
179,179,223,7461167020775170949,POSIX,0,read,1,27328,0.0,17.75130009651184,17.75130009651184,0.0
180,180,216,7461167020775170949,POSIX,0,write,2,27328,0.023232,17.751499891281128,17.751499891281128,0.0
181,181,224,7461167020775170949,POSIX,0,read,2,50560,0.0,17.751800060272217,17.75189995765686,0.09989738464355469
182,182,217,7461167020775170949,POSIX,0,write,3,50560,0.023232,17.752000093460083,17.752099990844727,0.09989738464355469
183,183,218,7461167020775170949,POSIX,0,write,4,96,0.000696,17.75219988822937,17.75219988822937,0.0
184,184,219,7461167020775170949,POSIX,0,write,5,800,0.003072,17.75219988822937,17.75219988822937,0.0
185,185,220,7461167020775170949,POSIX,0,write,6,0,9.6e-05,17.75219988822937,17.752300024032593,0.10013580322265625
186,186,221,7461167020775170949,POSIX,0,write,7,0,9.6e-05,17.752300024032593,17.752300024032593,0.0
187,187,227,7461167020775170949,POSIX,0,close,0,0,0.0,17.752399921417236,17.75379991531372,1.399993896484375
188,188,172,13529234925354641907,POSIX,0,write,1,2432,0.032768,17.757400035858154,17.757499933242798,0.09989738464355469
189,189,173,13529234925354641907,POSIX,0,write,2,37248,0.032768,17.75760006904602,17.757699966430664,0.09989738464355469
190,190,174,13529234925354641907,POSIX,0,write,3,70016,0.032768,17.757800102233887,17.75789999961853,0.09989738464355469
191,191,175,13529234925354641907,POSIX,0,write,4,102784,0.032768,17.757999897003174,17.758100032806396,0.10013580322265625
192,192,176,13529234925354641907,POSIX,0,write,5,135552,0.032768,17.758300065994263,17.758399963378906,0.09989738464355469
193,193,177,13529234925354641907,POSIX,0,write,6,168320,0.032768,17.75850009918213,17.75850009918213,0.0
194,194,178,13529234925354641907,POSIX,0,write,7,201088,0.032768,17.758899927139282,17.75909996032715,0.20003318786621094
195,195,179,13529234925354641907,POSIX,0,write,8,235904,0.032768,17.759299993515015,17.759399890899658,0.09989738464355469
196,196,180,13529234925354641907,POSIX,0,write,9,268672,0.032768,17.75950002670288,17.759599924087524,0.09989738464355469
197,197,181,13529234925354641907,POSIX,0,write,10,301440,0.032768,17.759700059890747,17.75979995727539,0.09989738464355469
198,198,182,13529234925354641907,POSIX,0,write,11,334208,0.032768,17.759900093078613,17.759999990463257,0.09989738464355469
199,199,183,13529234925354641907,POSIX,0,write,12,369024,0.032768,17.7600998878479,17.760200023651123,0.10013580322265625
200,200,184,13529234925354641907,POSIX,0,write,13,401792,0.032768,17.760299921035767,17.76040005683899,0.10013580322265625
201,201,185,13529234925354641907,POSIX,0,write,14,434560,0.032768,17.760799884796143,17.760900020599365,0.10013580322265625
202,202,186,13529234925354641907,POSIX,0,write,15,469376,0.110592,17.761199951171875,17.76139998435974,0.20003318786621094
203,203,187,13529234925354641907,POSIX,0,write,16,579968,0.110592,17.761600017547607,17.761800050735474,0.20003318786621094
204,204,188,13529234925354641907,POSIX,0,write,17,690560,0.110592,17.761899948120117,17.762200117111206,0.3001689910888672
205,205,189,13529234925354641907,POSIX,0,write,18,801152,0.110592,17.76230001449585,17.762500047683716,0.20003318786621094
206,206,190,13529234925354641907,POSIX,0,write,19,911744,0.110592,17.76259994506836,17.762799978256226,0.20003318786621094
207,207,191,13529234925354641907,POSIX,0,write,20,1022336,0.110592,17.763000011444092,17.763200044631958,0.20003318786621094
208,208,192,13529234925354641907,POSIX,0,write,21,1132928,0.110592,17.763999938964844,17.764300107955933,0.3001689910888672
209,209,193,13529234925354641907,POSIX,0,write,22,1245568,0.512,17.764699935913086,17.765599966049194,0.9000301361083984
210,210,194,13529234925354641907,POSIX,0,write,23,1757568,0.512,17.765899896621704,17.76670002937317,0.8001327514648438
211,211,195,13529234925354641907,POSIX,0,write,24,2269568,0.512,17.76699995994568,17.76769995689392,0.6999969482421875
212,212,196,13529234925354641907,POSIX,0,write,25,2781568,0.512,17.767899990081787,17.768500089645386,0.6000995635986328
213,213,197,13529234925354641907,POSIX,0,write,26,3295616,0.512,17.768800020217896,17.769399881362915,0.5998611450195312
214,214,198,13529234925354641907,POSIX,0,write,27,3807616,0.512,17.769700050354004,17.770299911499023,0.5998611450195312
215,215,199,13529234925354641907,POSIX,0,write,28,4319616,0.512,17.77239990234375,17.773099899291992,0.6999969482421875
216,216,200,13529234925354641907,POSIX,0,write,29,96,0.0014,17.77329993247986,17.84910011291504,75.80018043518066
217,217,202,13529234925354641907,POSIX,0,write,31,35200,0.002016,17.849200010299683,17.849299907684326,0.09989738464355469
218,218,201,13529234925354641907,POSIX,0,write,30,1504,0.000928,17.849200010299683,17.849200010299683,0.0
219,219,203,13529234925354641907,POSIX,0,write,32,233856,0.00204,17.849299907684326,17.849299907684326,0.0
220,220,205,13529234925354641907,POSIX,0,write,34,368456,0.000544,17.84940004348755,17.84940004348755,0.0
221,221,204,13529234925354641907,POSIX,0,write,33,366976,0.001392,17.84940004348755,17.84940004348755,0.0
222,222,207,13529234925354641907,POSIX,0,write,36,1243520,0.00196,17.849499940872192,17.849499940872192,0.0
223,223,206,13529234925354641907,POSIX,0,write,35,467328,0.002016,17.849499940872192,17.849499940872192,0.0
224,225,209,13529234925354641907,POSIX,0,write,38,0,9.6e-05,17.849600076675415,17.849600076675415,0.0
225,224,208,13529234925354641907,POSIX,0,write,37,3293568,0.002032,17.849600076675415,17.849600076675415,0.0
226,226,210,13529234925354641907,POSIX,0,write,39,0,9.6e-05,17.84969997406006,17.84980010986328,0.10013580322265625
227,227,213,13529234925354641907,POSIX,0,close,0,0,0.0,17.84980010986328,17.851500034332275,1.6999244689941406
228,228,269,4704067523732321131,POSIX,0,open,0,0,0.0,23.235599994659424,23.236200094223022,0.6000995635986328
229,229,268,4704067523732321131,POSIX,0,stat,0,0,0.0,23.237799882888794,23.237799882888794,0.0
230,230,228,4704067523732321131,POSIX,0,write,0,0,9.6e-05,23.237900018692017,23.239399909973145,1.4998912811279297
231,231,283,17874645784836977857,POSIX,0,open,0,0,0.0,23.246700048446655,23.24720001220703,0.49996376037597656
232,232,271,17874645784836977857,POSIX,0,write,0,0,9.6e-05,23.248899936676025,23.250400066375732,1.5001296997070312
233,233,282,17874645784836977857,POSIX,0,stat,0,0,0.0,23.248899936676025,23.248899936676025,0.0
234,234,279,17874645784836977857,POSIX,0,read,0,4096,0.0,23.250799894332886,23.250799894332886,0.0
235,235,272,17874645784836977857,POSIX,0,write,1,4096,0.023232,23.250999927520752,23.251100063323975,0.10013580322265625
236,236,280,17874645784836977857,POSIX,0,read,1,27328,0.0,23.251399993896484,23.251499891281128,0.09989738464355469
237,237,273,17874645784836977857,POSIX,0,write,2,27328,0.023232,23.25160002708435,23.251699924468994,0.09989738464355469
238,238,281,17874645784836977857,POSIX,0,read,2,50560,0.0,23.252000093460083,23.252099990844727,0.09989738464355469
239,239,274,17874645784836977857,POSIX,0,write,3,50560,0.023232,23.25219988822937,23.252300024032593,0.10013580322265625
240,240,277,17874645784836977857,POSIX,0,write,6,0,9.6e-05,23.252399921417236,23.252399921417236,0.0
241,241,276,17874645784836977857,POSIX,0,write,5,800,0.003072,23.252399921417236,23.252399921417236,0.0
242,242,275,17874645784836977857,POSIX,0,write,4,96,0.000696,23.252399921417236,23.252399921417236,0.0
243,243,278,17874645784836977857,POSIX,0,write,7,0,9.6e-05,23.25250005722046,23.25250005722046,0.0
244,244,284,17874645784836977857,POSIX,0,close,0,0,0.0,23.252599954605103,23.253999948501587,1.399993896484375
